"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","createdBy (TECHNICAL INFO)"
"646","Robslink.com","DISCOVERED","http://robslink.com http://www.robslink.com https://robslink.com https://www.robslink.com","s:https|h:com|h:robslink| s:https|h:com|h:robslink|h:www| s:http|h:com|h:robslink| s:http|h:com|h:robslink|h:www|","http://robslink.com/SAS/democd41/tar_heel_traveler_2015.htm","false","UNCRAWLED","UNINDEXED","1","1516346883843","2018-01-19 08:28:03","1516346883843","2018-01-19 08:28:03",""
"647","Media-Watchstore.com","DISCOVERED","http://media-watchstore.com http://www.media-watchstore.com https://media-watchstore.com https://www.media-watchstore.com","s:https|h:com|h:media-watchstore| s:https|h:com|h:media-watchstore|h:www| s:http|h:com|h:media-watchstore| s:http|h:com|h:media-watchstore|h:www|","http://www.media-watchstore.com/wral-tv-raleigh-nc.html","false","UNCRAWLED","UNINDEXED","1","1516346883843","2018-01-19 08:28:03","1516346883843","2018-01-19 08:28:03",""
"648","Twitter.com /LiisaOgburn","DISCOVERED","http://twitter.com/LiisaOgburn http://www.twitter.com/LiisaOgburn https://twitter.com/LiisaOgburn https://www.twitter.com/LiisaOgburn","s:https|h:com|h:twitter|h:www|p:LiisaOgburn| s:https|h:com|h:twitter|p:LiisaOgburn| s:http|h:com|h:twitter|h:www|p:LiisaOgburn| s:http|h:com|h:twitter|p:LiisaOgburn|","https://twitter.com/LiisaOgburn","false","UNCRAWLED","UNINDEXED","1","1516346888441","2018-01-19 08:28:08","1516346888441","2018-01-19 08:28:08",""
"649","Facebook.com /AgingAdvisorsNC","DISCOVERED","http://facebook.com/AgingAdvisorsNC http://www.facebook.com/AgingAdvisorsNC https://facebook.com/AgingAdvisorsNC https://www.facebook.com/AgingAdvisorsNC","s:https|h:com|h:facebook|h:www|p:AgingAdvisorsNC| s:https|h:com|h:facebook|p:AgingAdvisorsNC| s:http|h:com|h:facebook|h:www|p:AgingAdvisorsNC| s:http|h:com|h:facebook|p:AgingAdvisorsNC|","https://www.facebook.com/AgingAdvisorsNC/","false","UNCRAWLED","UNINDEXED","1","1516346888441","2018-01-19 08:28:08","1516346888441","2018-01-19 08:28:08",""
"650","Aclsonline.us","DISCOVERED","http://aclsonline.us http://www.aclsonline.us https://aclsonline.us https://www.aclsonline.us","s:https|h:us|h:aclsonline| s:https|h:us|h:aclsonline|h:www| s:http|h:us|h:aclsonline| s:http|h:us|h:aclsonline|h:www|","https://www.aclsonline.us","false","UNCRAWLED","UNINDEXED","1","1516346888441","2018-01-19 08:28:08","1516346888441","2018-01-19 08:28:08",""
"651","Dipity.com","DISCOVERED","http://dipity.com http://www.dipity.com https://dipity.com https://www.dipity.com","s:https|h:com|h:dipity| s:https|h:com|h:dipity|h:www| s:http|h:com|h:dipity| s:http|h:com|h:dipity|h:www|","http://www.dipity.com","false","UNCRAWLED","UNINDEXED","1","1516346888806","2018-01-19 08:28:08","1516346888806","2018-01-19 08:28:08",""
"652","Alznc.org","DISCOVERED","http://alznc.org http://www.alznc.org https://alznc.org https://www.alznc.org","s:https|h:org|h:alznc| s:https|h:org|h:alznc|h:www| s:http|h:org|h:alznc| s:http|h:org|h:alznc|h:www|","http://www.alznc.org","false","UNCRAWLED","UNINDEXED","1","1516346889914","2018-01-19 08:28:09","1516346889914","2018-01-19 08:28:09",""
"653","Alz.org","DISCOVERED","http://alz.org http://www.alz.org https://alz.org https://www.alz.org","s:https|h:org|h:alz| s:https|h:org|h:alz|h:www| s:http|h:org|h:alz| s:http|h:org|h:alz|h:www|","http://www.alz.org","false","UNCRAWLED","UNINDEXED","1","1516346889914","2018-01-19 08:28:09","1516346889914","2018-01-19 08:28:09",""
"654","Agingadvisorsnc.com","DISCOVERED","http://agingadvisorsnc.com http://www.agingadvisorsnc.com https://agingadvisorsnc.com https://www.agingadvisorsnc.com","s:https|h:com|h:agingadvisorsnc| s:https|h:com|h:agingadvisorsnc|h:www| s:http|h:com|h:agingadvisorsnc| s:http|h:com|h:agingadvisorsnc|h:www|","http://agingadvisorsnc.com","false","UNCRAWLED","UNINDEXED","1","1516346889914","2018-01-19 08:28:09","1516346889914","2018-01-19 08:28:09",""
"655","Twitter.com /bendreyfuss","DISCOVERED","http://twitter.com/bendreyfuss http://www.twitter.com/bendreyfuss https://twitter.com/bendreyfuss https://www.twitter.com/bendreyfuss","s:https|h:com|h:twitter|h:www|p:bendreyfuss| s:https|h:com|h:twitter|p:bendreyfuss| s:http|h:com|h:twitter|h:www|p:bendreyfuss| s:http|h:com|h:twitter|p:bendreyfuss|","https://twitter.com/bendreyfuss","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"656","Twitter.com /JFiWRAL","DISCOVERED","http://twitter.com/JFiWRAL http://www.twitter.com/JFiWRAL https://twitter.com/JFiWRAL https://www.twitter.com/JFiWRAL","s:https|h:com|h:twitter|h:www|p:JFiWRAL| s:https|h:com|h:twitter|p:JFiWRAL| s:http|h:com|h:twitter|h:www|p:JFiWRAL| s:http|h:com|h:twitter|p:JFiWRAL|","https://www.twitter.com/JFiWRAL","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"657","Twitter.com /photo_edward","DISCOVERED","http://twitter.com/photo_edward http://www.twitter.com/photo_edward https://twitter.com/photo_edward https://www.twitter.com/photo_edward","s:https|h:com|h:twitter|h:www|p:photo_edward| s:https|h:com|h:twitter|p:photo_edward| s:http|h:com|h:twitter|h:www|p:photo_edward| s:http|h:com|h:twitter|p:photo_edward|","https://www.twitter.com/photo_edward","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"658","Twitter.com /WSJLawNews","DISCOVERED","http://twitter.com/WSJLawNews http://www.twitter.com/WSJLawNews https://twitter.com/WSJLawNews https://www.twitter.com/WSJLawNews","s:https|h:com|h:twitter|h:www|p:WSJLawNews| s:https|h:com|h:twitter|p:WSJLawNews| s:http|h:com|h:twitter|h:www|p:WSJLawNews| s:http|h:com|h:twitter|p:WSJLawNews|","https://twitter.com/WSJLawNews","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"659","Twitter.com /AdamOwensTV","DISCOVERED","http://twitter.com/AdamOwensTV http://www.twitter.com/AdamOwensTV https://twitter.com/AdamOwensTV https://www.twitter.com/AdamOwensTV","s:https|h:com|h:twitter|h:www|p:AdamOwensTV| s:https|h:com|h:twitter|p:AdamOwensTV| s:http|h:com|h:twitter|h:www|p:AdamOwensTV| s:http|h:com|h:twitter|p:AdamOwensTV|","https://www.twitter.com/AdamOwensTV","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"660","Twitter.com /WRALBobHolliday","DISCOVERED","http://twitter.com/WRALBobHolliday http://www.twitter.com/WRALBobHolliday https://twitter.com/WRALBobHolliday https://www.twitter.com/WRALBobHolliday","s:https|h:com|h:twitter|h:www|p:WRALBobHolliday| s:https|h:com|h:twitter|p:WRALBobHolliday| s:http|h:com|h:twitter|h:www|p:WRALBobHolliday| s:http|h:com|h:twitter|p:WRALBobHolliday|","https://twitter.com/WRALBobHolliday/status/954159183032659968","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"661","Twitter.com /JayKnightPhotos","DISCOVERED","http://twitter.com/JayKnightPhotos http://www.twitter.com/JayKnightPhotos https://twitter.com/JayKnightPhotos https://www.twitter.com/JayKnightPhotos","s:https|h:com|h:twitter|h:www|p:JayKnightPhotos| s:https|h:com|h:twitter|p:JayKnightPhotos| s:http|h:com|h:twitter|h:www|p:JayKnightPhotos| s:http|h:com|h:twitter|p:JayKnightPhotos|","https://www.twitter.com/JayKnightPhotos","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"662","Twitter.com /WRALDebra","DISCOVERED","http://twitter.com/WRALDebra http://www.twitter.com/WRALDebra https://twitter.com/WRALDebra https://www.twitter.com/WRALDebra","s:https|h:com|h:twitter|h:www|p:WRALDebra| s:https|h:com|h:twitter|p:WRALDebra| s:http|h:com|h:twitter|h:www|p:WRALDebra| s:http|h:com|h:twitter|p:WRALDebra|","https://www.twitter.com/WRALDebra","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"663","Twitter.com /MW55","DISCOVERED","http://twitter.com/MW55 http://www.twitter.com/MW55 https://twitter.com/MW55 https://www.twitter.com/MW55","s:https|h:com|h:twitter|h:www|p:MW55| s:https|h:com|h:twitter|p:MW55| s:http|h:com|h:twitter|h:www|p:MW55| s:http|h:com|h:twitter|p:MW55|","https://twitter.com/MW55","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"664","Twitter.com /RDUAirport","DISCOVERED","http://twitter.com/RDUAirport http://www.twitter.com/RDUAirport https://twitter.com/RDUAirport https://www.twitter.com/RDUAirport","s:https|h:com|h:twitter|h:www|p:RDUAirport| s:https|h:com|h:twitter|p:RDUAirport| s:http|h:com|h:twitter|h:www|p:RDUAirport| s:http|h:com|h:twitter|p:RDUAirport|","https://twitter.com/RDUAirport","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"665","Twitter.com /rebeccaballhaus","DISCOVERED","http://twitter.com/rebeccaballhaus http://www.twitter.com/rebeccaballhaus https://twitter.com/rebeccaballhaus https://www.twitter.com/rebeccaballhaus","s:https|h:com|h:twitter|h:www|p:rebeccaballhaus| s:https|h:com|h:twitter|p:rebeccaballhaus| s:http|h:com|h:twitter|h:www|p:rebeccaballhaus| s:http|h:com|h:twitter|p:rebeccaballhaus|","https://twitter.com/rebeccaballhaus","false","UNCRAWLED","UNINDEXED","1","1516346890971","2018-01-19 08:28:10","1516346890971","2018-01-19 08:28:10",""
"666","Twitter.com /gowenstv5","DISCOVERED","http://twitter.com/gowenstv5 http://www.twitter.com/gowenstv5 https://twitter.com/gowenstv5 https://www.twitter.com/gowenstv5","s:https|h:com|h:twitter|h:www|p:gowenstv5| s:https|h:com|h:twitter|p:gowenstv5| s:http|h:com|h:twitter|h:www|p:gowenstv5| s:http|h:com|h:twitter|p:gowenstv5|","https://www.twitter.com/gowenstv5","false","UNCRAWLED","UNINDEXED","1","1516346890972","2018-01-19 08:28:10","1516346890972","2018-01-19 08:28:10",""
"667","Twitter.com /NickStevensHSOT","DISCOVERED","http://twitter.com/NickStevensHSOT http://www.twitter.com/NickStevensHSOT https://twitter.com/NickStevensHSOT https://www.twitter.com/NickStevensHSOT","s:https|h:com|h:twitter|h:www|p:NickStevensHSOT| s:https|h:com|h:twitter|p:NickStevensHSOT| s:http|h:com|h:twitter|h:www|p:NickStevensHSOT| s:http|h:com|h:twitter|p:NickStevensHSOT|","https://www.twitter.com/NickStevensHSOT","false","UNCRAWLED","UNINDEXED","1","1516346890972","2018-01-19 08:28:10","1516346890972","2018-01-19 08:28:10",""
"668","Safercar.gov","DISCOVERED","http://safercar.gov http://www.safercar.gov https://safercar.gov https://www.safercar.gov","s:https|h:gov|h:safercar| s:https|h:gov|h:safercar|h:www| s:http|h:gov|h:safercar| s:http|h:gov|h:safercar|h:www|","https://vinrcl.safercar.gov/vin/","false","UNCRAWLED","UNINDEXED","1","1516346894134","2018-01-19 08:28:14","1516346894134","2018-01-19 08:28:14",""
"669","Whatbrowser.org","DISCOVERED","http://whatbrowser.org http://www.whatbrowser.org https://whatbrowser.org https://www.whatbrowser.org","s:https|h:org|h:whatbrowser| s:https|h:org|h:whatbrowser|h:www| s:http|h:org|h:whatbrowser| s:http|h:org|h:whatbrowser|h:www|","http://www.whatbrowser.org","false","UNCRAWLED","UNINDEXED","1","1516346895024","2018-01-19 08:28:15","1516346895024","2018-01-19 08:28:15",""
"670","Twitter.com /DallasWoodhouse","DISCOVERED","http://twitter.com/DallasWoodhouse http://www.twitter.com/DallasWoodhouse https://twitter.com/DallasWoodhouse https://www.twitter.com/DallasWoodhouse","s:https|h:com|h:twitter|h:www|p:DallasWoodhouse| s:https|h:com|h:twitter|p:DallasWoodhouse| s:http|h:com|h:twitter|h:www|p:DallasWoodhouse| s:http|h:com|h:twitter|p:DallasWoodhouse|","https://twitter.com/DallasWoodhouse/status/950868140413607937","false","UNCRAWLED","UNINDEXED","1","1516346895265","2018-01-19 08:28:15","1516346895265","2018-01-19 08:28:15",""
"671","Unc.edu","DISCOVERED","http://unc.edu http://www.unc.edu https://unc.edu https://www.unc.edu","s:https|h:edu|h:unc| s:https|h:edu|h:unc|h:www| s:http|h:edu|h:unc| s:http|h:edu|h:unc|h:www|","http://www.unc.edu","false","UNCRAWLED","UNINDEXED","1","1516346904323","2018-01-19 08:28:24","1516346904323","2018-01-19 08:28:24",""
"672","Peiwei.com","DISCOVERED","http://peiwei.com http://www.peiwei.com https://peiwei.com https://www.peiwei.com","s:https|h:com|h:peiwei| s:https|h:com|h:peiwei|h:www| s:http|h:com|h:peiwei| s:http|h:com|h:peiwei|h:www|","https://www.peiwei.com/info/offer","false","UNCRAWLED","UNINDEXED","1","1516346907254","2018-01-19 08:28:27","1516346907254","2018-01-19 08:28:27",""
"673","Twitter.com /.../wralinvestigates","DISCOVERED","http://twitter.com/hashtag/wralinvestigates http://www.twitter.com/hashtag/wralinvestigates https://twitter.com/hashtag/wralinvestigates https://www.twitter.com/hashtag/wralinvestigates","s:https|h:com|h:twitter|h:www|p:hashtag|p:wralinvestigates| s:https|h:com|h:twitter|p:hashtag|p:wralinvestigates| s:http|h:com|h:twitter|h:www|p:hashtag|p:wralinvestigates| s:http|h:com|h:twitter|p:hashtag|p:wralinvestigates|","https://twitter.com/hashtag/wralinvestigates","false","UNCRAWLED","UNINDEXED","1","1516346907254","2018-01-19 08:28:27","1516346907254","2018-01-19 08:28:27",""
"674","Trirestaurantweek.com","DISCOVERED","http://trirestaurantweek.com http://www.trirestaurantweek.com https://trirestaurantweek.com https://www.trirestaurantweek.com","s:https|h:com|h:trirestaurantweek| s:https|h:com|h:trirestaurantweek|h:www| s:http|h:com|h:trirestaurantweek| s:http|h:com|h:trirestaurantweek|h:www|","https://trirestaurantweek.com","false","UNCRAWLED","UNINDEXED","1","1516346907785","2018-01-19 08:28:27","1516346907785","2018-01-19 08:28:27",""
"675","Duke-Energy.com","DISCOVERED","http://duke-energy.com http://www.duke-energy.com https://duke-energy.com https://www.duke-energy.com","s:https|h:com|h:duke-energy| s:https|h:com|h:duke-energy|h:www| s:http|h:com|h:duke-energy| s:http|h:com|h:duke-energy|h:www|","https://www.duke-energy.com/outages/current-outages","false","UNCRAWLED","UNINDEXED","1","1516346909258","2018-01-19 08:28:29","1516346909258","2018-01-19 08:28:29",""
"676","Twitter.com /NWSRaleigh","DISCOVERED","http://twitter.com/NWSRaleigh http://www.twitter.com/NWSRaleigh https://twitter.com/NWSRaleigh https://www.twitter.com/NWSRaleigh","s:https|h:com|h:twitter|h:www|p:NWSRaleigh| s:https|h:com|h:twitter|p:NWSRaleigh| s:http|h:com|h:twitter|h:www|p:NWSRaleigh| s:http|h:com|h:twitter|p:NWSRaleigh|","https://twitter.com/NWSRaleigh/status/953600699962658816?ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346909258","2018-01-19 08:28:29","1516346909258","2018-01-19 08:28:29",""
"677","Twitter.com /.../snow","DISCOVERED","http://twitter.com/hashtag/snow http://www.twitter.com/hashtag/snow https://twitter.com/hashtag/snow https://www.twitter.com/hashtag/snow","s:https|h:com|h:twitter|h:www|p:hashtag|p:snow| s:https|h:com|h:twitter|p:hashtag|p:snow| s:http|h:com|h:twitter|h:www|p:hashtag|p:snow| s:http|h:com|h:twitter|p:hashtag|p:snow|","https://twitter.com/hashtag/snow?src=hash&ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346909258","2018-01-19 08:28:29","1516346909258","2018-01-19 08:28:29",""
"678","Twitter.com /.../DowntownRaleigh","DISCOVERED","http://twitter.com/hashtag/DowntownRaleigh http://www.twitter.com/hashtag/DowntownRaleigh https://twitter.com/hashtag/DowntownRaleigh https://www.twitter.com/hashtag/DowntownRaleigh","s:https|h:com|h:twitter|h:www|p:hashtag|p:DowntownRaleigh| s:https|h:com|h:twitter|p:hashtag|p:DowntownRaleigh| s:http|h:com|h:twitter|h:www|p:hashtag|p:DowntownRaleigh| s:http|h:com|h:twitter|p:hashtag|p:DowntownRaleigh|","https://twitter.com/hashtag/DowntownRaleigh?src=hash&ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346909258","2018-01-19 08:28:29","1516346909258","2018-01-19 08:28:29",""
"679","Twitter.com /NCmuseumhistory","DISCOVERED","http://twitter.com/NCmuseumhistory http://www.twitter.com/NCmuseumhistory https://twitter.com/NCmuseumhistory https://www.twitter.com/NCmuseumhistory","s:https|h:com|h:twitter|h:www|p:NCmuseumhistory| s:https|h:com|h:twitter|p:NCmuseumhistory| s:http|h:com|h:twitter|h:www|p:NCmuseumhistory| s:http|h:com|h:twitter|p:NCmuseumhistory|","https://twitter.com/NCmuseumhistory/status/953673650426863617/photo/1","false","UNCRAWLED","UNINDEXED","1","1516346909258","2018-01-19 08:28:29","1516346909258","2018-01-19 08:28:29",""
"680","Twitter.com /.../NCwx","DISCOVERED","http://twitter.com/hashtag/NCwx http://www.twitter.com/hashtag/NCwx https://twitter.com/hashtag/NCwx https://www.twitter.com/hashtag/NCwx","s:https|h:com|h:twitter|h:www|p:hashtag|p:NCwx| s:https|h:com|h:twitter|p:hashtag|p:NCwx| s:http|h:com|h:twitter|h:www|p:hashtag|p:NCwx| s:http|h:com|h:twitter|p:hashtag|p:NCwx|","https://twitter.com/hashtag/NCwx?src=hash&ref_src=twsrc%5Etfw","false","UNCRAWLED","UNINDEXED","1","1516346909258","2018-01-19 08:28:29","1516346909258","2018-01-19 08:28:29",""
"681","Ekovibez.com","DISCOVERED","http://ekovibez.com http://www.ekovibez.com https://ekovibez.com https://www.ekovibez.com","s:https|h:com|h:ekovibez| s:https|h:com|h:ekovibez|h:www| s:http|h:com|h:ekovibez| s:http|h:com|h:ekovibez|h:www|","http://ekovibez.com","false","UNCRAWLED","UNINDEXED","1","1516346915344","2018-01-19 08:28:35","1516346915344","2018-01-19 08:28:35",""
"682","Loker2018.com","DISCOVERED","http://loker2018.com http://www.loker2018.com https://loker2018.com https://www.loker2018.com","s:https|h:com|h:loker2018| s:https|h:com|h:loker2018|h:www| s:http|h:com|h:loker2018| s:http|h:com|h:loker2018|h:www|","http://www.loker2018.com/2017/01/jadwal.html","false","UNCRAWLED","UNINDEXED","1","1516346915810","2018-01-19 08:28:35","1516346915810","2018-01-19 08:28:35",""
"683","S63Ko4Ippete.info","DISCOVERED","http://s63ko4ippete.info http://www.s63ko4ippete.info https://s63ko4ippete.info https://www.s63ko4ippete.info","s:https|h:info|h:s63ko4ippete| s:https|h:info|h:s63ko4ippete|h:www| s:http|h:info|h:s63ko4ippete| s:http|h:info|h:s63ko4ippete|h:www|","http://www.s63ko4ippete.info","false","UNCRAWLED","UNINDEXED","1","1516346915810","2018-01-19 08:28:35","1516346915810","2018-01-19 08:28:35",""
